"","userID","itemID","rating","age","time","daytype","season","weather","social","endEmo","dominantEmo","mood","Count"
"737",112,3710,2,33,4,1,4,4,1,6,6,3,7
"1571",55,4108,4,28,4,2,3,5,1,7,4,2,275
"1171",21,2994,4,28,1,2,1,1,2,2,3,2,143
"975",127,3834,5,31,4,1,4,5,3,1,1,1,31
"923",35,3804,4,30,3,2,4,2,1,7,7,2,95
"220",50,158,3,26,4,2,3,1,2,2,2,1,102
"1496",21,4078,2,28,3,2,3,1,2,7,7,1,143
"1409",24,4039,4,26,3,1,2,1,1,2,1,1,25
"1339",55,3999,3,28,2,1,1,1,2,5,7,2,275
"1693",193,4152,5,22,4,2,3,5,1,7,7,3,66
"1483",125,4072,1,23,2,1,3,1,1,6,7,3,65
"728",26,135,5,28,4,2,4,4,2,2,2,1,101
"10",26,17,5,28,4,1,3,1,2,2,2,2,101
"1961",31,4262,4,30,3,1,4,1,1,2,2,3,154
"1250",55,3958,4,28,2,1,1,1,2,4,4,2,275
"462",89,66,2,28,2,1,3,2,4,5,2,2,16
"1596",190,78,4,28,4,2,4,3,1,2,7,1,13
"1214",28,156,4,26,3,3,1,2,1,2,2,2,37
"633",33,3660,4,26,2,2,3,4,1,7,7,1,86
"69",42,57,5,28,3,3,2,1,2,2,2,1,36
"35",26,34,3,28,4,2,3,2,2,7,7,2,101
"1105",26,3599,3,28,3,1,1,1,2,7,7,2,101
"2060",61,73,3,28,3,3,1,1,2,2,7,1,83
"1160",125,3916,4,23,2,1,1,1,1,2,2,1,65
"1881",50,4230,4,26,3,1,4,4,2,2,4,2,102
"1800",241,4194,4,20,3,1,4,1,1,7,7,2,20
"1326",15,3991,5,30,1,2,1,1,2,2,2,1,168
"187",59,138,3,27,3,1,3,5,1,1,3,3,17
"2260",50,3951,3,26,3,1,2,5,1,7,7,2,102
"713",54,3696,5,27,2,2,4,5,2,2,4,1,32
"2052",61,138,4,28,3,3,1,5,2,4,7,1,83
"259",21,176,3,28,2,2,3,2,2,7,2,2,143
"470",28,3561,5,26,3,1,3,5,5,2,2,1,37
"47",39,2,3,30,4,1,3,5,1,2,2,1,5
"1458",125,3926,3,23,4,1,2,1,1,2,2,1,65
"1068",55,3871,3,28,1,1,4,2,1,2,1,2,275
"560",54,3610,5,27,3,2,4,5,2,2,2,1,32
"2262",55,4367,3,28,4,2,2,2,1,7,4,2,275
"454",21,3551,3,28,4,2,3,1,1,1,7,1,143
"877",54,3735,4,27,3,1,4,5,2,2,2,3,32
"387",33,3646,5,26,3,2,4,1,2,4,4,2,86
"424",96,13,5,15,3,2,3,3,3,2,7,1,30
"873",23,3783,5,33,3,2,4,5,1,2,2,2,7
"561",50,3610,5,26,4,2,3,5,2,2,2,1,102
"1547",125,4070,5,23,4,2,3,1,1,2,2,1,65
"1503",21,4003,4,28,3,2,3,1,1,2,4,2,143
"1830",25,4205,2,27,1,2,4,1,2,2,5,1,94
"658",55,3671,4,28,2,3,4,5,1,1,1,2,275
"1941",31,4256,3,30,3,1,4,1,1,2,7,2,154
"946",75,3819,4,63,2,1,4,5,1,1,1,1,64
"1393",15,4027,4,30,3,2,2,1,2,7,7,2,168
"988",55,1974,4,28,2,3,4,5,2,7,6,2,275
"2243",55,4356,5,28,3,2,2,1,2,2,2,2,275
"806",25,201,4,27,4,1,4,5,1,4,3,1,94
"76",25,59,2,27,4,1,2,1,1,2,2,3,94
"587",35,3545,5,30,3,1,4,2,1,2,2,1,95
"581",43,3629,3,25,3,1,3,2,2,7,7,2,28
"1902",61,4239,4,28,3,2,4,4,5,7,7,1,83
"1879",25,4034,4,27,3,2,4,4,1,1,2,1,94
"1211",43,2902,4,25,2,3,1,2,1,4,2,1,28
"563",27,47,3,25,4,2,3,5,2,7,7,2,34
"1158",157,3536,4,27,2,1,3,5,4,2,2,1,34
"426",96,3534,3,15,3,2,1,5,1,7,2,1,30
"1763",50,2490,4,26,2,2,4,5,2,7,1,2,102
"1039",143,3535,4,24,3,2,3,3,2,7,7,2,10
"219",26,146,3,28,3,2,3,5,2,2,7,2,101
"196",21,66,3,28,2,2,3,5,1,7,2,2,143
"690",35,3688,4,30,3,1,4,1,1,2,2,1,95
"1183",61,3926,3,28,3,1,1,1,1,2,2,2,83
"1601",188,2011,4,20,2,1,3,1,1,7,7,2,6
"110",50,86,2,26,3,1,3,5,6,7,7,3,102
"1398",21,4032,4,28,4,1,2,5,2,7,7,1,143
"1305",50,3982,4,26,3,2,1,3,1,2,6,2,102
"267",42,165,5,28,3,1,3,5,2,2,2,2,36
"1949",31,4230,5,30,2,2,4,1,1,2,4,2,154
"2011",125,4288,5,23,4,1,1,1,2,2,7,1,65
"495",43,3581,5,25,2,2,3,2,1,2,2,1,28
"1254",25,3959,3,27,2,1,1,1,1,2,2,1,94
"1044",141,3864,4,23,4,1,3,3,3,7,4,2,6
"856",60,3777,4,28,2,2,4,5,1,2,2,1,26
"1566",31,4106,5,30,4,1,3,5,6,1,1,1,154
"1690",31,4150,3,30,3,1,3,5,1,2,7,1,154
"2054",33,4298,2,26,1,3,1,2,1,7,7,1,86
"145",24,114,3,26,3,2,3,1,1,7,7,2,25
"1327",55,3992,5,28,3,2,1,1,2,2,2,2,275
"898",33,3788,2,26,2,2,4,1,2,5,1,2,86
"1487",61,3713,4,28,3,1,3,1,2,7,7,1,83
"1365",55,226,3,28,3,2,2,1,1,7,7,2,275
"2295",21,4288,2,28,2,2,2,1,1,2,7,1,143
"444",15,3545,2,30,3,1,3,5,2,7,7,2,168
"1619",193,3996,2,22,3,1,3,1,2,7,7,2,66
"963",33,3827,5,26,3,2,4,5,2,1,1,2,86
"675",25,3679,4,27,1,2,4,4,1,1,1,1,94
"2031",253,3859,2,19,3,2,3,3,2,7,6,2,26
"1847",202,4215,5,28,3,1,4,1,3,2,2,1,26
"1199",55,14,3,28,3,2,1,1,2,7,4,2,275
"1868",25,1938,3,27,3,2,4,5,2,2,2,1,94
"1669",201,3748,4,20,4,2,3,1,4,4,4,2,6
"1698",190,4153,4,28,1,2,3,5,1,2,2,1,13
"520",21,3596,5,28,3,1,3,5,1,2,5,1,143
"1228",157,3946,5,27,3,2,1,5,7,2,2,1,34
"150",50,118,5,26,4,2,3,1,1,2,2,2,102
"1912",75,4043,5,63,2,1,3,1,1,2,1,1,64
"2119",31,4317,2,30,3,1,1,1,1,7,7,2,154
"1760",202,4181,4,28,2,2,4,1,1,4,4,2,26
"604",25,3641,3,27,4,1,3,2,1,2,2,1,94
"1205",35,3933,4,30,3,3,1,2,1,3,3,3,95
"398",25,3520,4,27,3,2,3,1,2,1,4,1,94
"1145",25,3909,4,27,1,1,4,1,1,1,2,1,94
"2057",15,4301,3,30,2,2,1,2,2,7,7,1,168
"1928",50,4251,4,26,3,2,4,2,2,2,2,2,102
"1756",48,3899,5,28,3,1,4,1,3,7,7,1,60
"203",42,146,4,28,3,2,3,5,2,2,2,1,36
"1749",33,4176,4,26,2,3,4,1,3,2,2,1,86
"1103",35,3887,4,30,3,1,1,1,1,2,2,1,95
"747",43,3716,5,25,3,1,4,5,1,1,1,1,28
"1767",26,3029,2,28,3,1,4,5,2,7,7,2,101
"2006",61,4288,4,28,3,1,1,1,2,2,2,1,83
"165",57,109,4,28,4,2,3,5,3,7,2,1,5
"1412",60,3735,5,28,2,2,2,1,1,2,2,1,26
"492",37,3510,3,26,4,1,3,2,2,4,4,1,16
"1560",21,220,4,28,4,1,3,5,1,2,2,1,143
"1764",127,4182,5,31,3,2,4,1,1,1,1,2,31
"1828",25,4203,3,27,3,1,4,5,2,2,2,1,94
"1203",50,3932,5,26,3,3,1,1,5,2,1,3,102
"550",28,3615,4,26,3,2,3,5,1,2,2,2,37
"221",35,13,3,30,2,1,3,1,1,5,7,1,95
"2080",15,4004,5,30,3,2,1,2,2,7,7,2,168
"87",33,72,4,26,1,2,3,2,1,7,7,2,86
"1330",21,3994,4,28,4,1,1,1,2,2,2,1,143
"412",96,61,3,15,4,2,2,2,3,7,4,2,30
"2129",61,155,4,28,3,3,1,5,1,2,7,1,83
"1446",15,4055,4,30,2,1,2,2,2,4,4,2,168
"998",48,3750,5,28,4,1,4,5,1,2,4,1,60
"1706",26,4155,1,28,3,2,3,5,2,7,7,2,101
"536",55,3605,4,28,2,1,3,5,2,2,7,2,275
"332",35,232,2,30,4,1,3,1,1,5,6,2,95
"1333",50,3997,4,26,3,1,1,2,1,1,4,3,102
"1890",244,4235,4,28,4,1,2,1,7,7,2,1,5
"1466",35,3992,5,30,2,1,2,1,7,2,2,2,95
"366",25,255,4,27,3,3,3,1,2,2,2,1,94
"1491",21,4075,4,28,4,1,3,5,1,7,4,2,143
"1003",54,3510,3,27,3,2,4,1,2,7,7,1,32
"564",28,47,3,26,3,2,3,5,2,7,7,2,37
"23",35,23,1,30,3,1,3,1,1,6,6,2,95
"2056",15,4300,3,30,3,2,1,2,2,2,2,2,168
"600",25,3639,4,27,3,1,3,1,2,2,2,1,94
"1473",125,4074,3,23,2,1,2,1,1,7,7,2,65
"1607",193,4120,2,22,4,1,3,5,2,7,7,2,66
"1770",125,115,2,23,4,2,4,5,2,7,6,3,65
"78",21,64,3,28,3,1,3,1,2,2,7,1,143
"1543",15,4101,5,30,3,2,3,1,2,2,2,2,168
"1646",196,4133,4,28,2,2,3,1,7,2,2,1,9
"981",55,3837,4,28,1,3,4,5,1,7,6,2,275
"1852",202,89,3,28,3,2,3,3,2,7,7,2,26
"788",42,3740,3,28,3,1,4,5,1,1,1,2,36
"2242",157,4098,3,27,3,1,2,1,7,2,2,2,34
"2256",125,4364,5,23,4,1,2,1,3,2,2,1,65
"1192",48,13,2,28,3,3,1,1,3,7,7,2,60
"157",31,123,4,30,4,2,3,5,7,2,2,1,154
"1284",15,3973,5,30,4,2,1,2,2,2,2,1,168
"684",75,3546,5,63,3,2,3,1,1,1,3,1,64
"2021",253,193,4,19,3,2,3,3,2,2,4,1,26
"895",33,3793,3,26,2,2,4,1,1,7,1,2,86
"1867",21,4151,4,28,2,2,4,5,1,2,4,2,143
"1966",127,38,3,31,2,1,4,1,1,7,7,2,31
"760",54,3723,3,27,2,3,4,5,2,6,6,2,32
"2038",253,4294,2,19,3,2,3,3,2,7,7,2,26
"805",25,3751,3,27,3,1,4,4,1,2,2,1,94
"591",26,3634,4,28,3,1,4,5,2,7,7,2,101
"1128",26,3900,3,28,4,2,1,1,2,7,7,1,101
"828",21,138,5,28,3,2,4,1,1,4,3,1,143
"1585",188,3622,5,20,1,2,3,5,1,7,7,2,6
"133",21,106,4,28,3,1,3,1,2,4,4,1,143
"2189",245,218,5,32,3,2,3,3,1,7,7,2,6
"2017",253,3671,1,19,2,2,3,3,1,5,7,3,26
"474",50,38,4,26,3,2,3,1,7,2,2,1,102
"404",55,2021,4,28,2,1,3,4,1,2,7,2,275
"2220",75,4342,3,63,2,2,1,1,1,7,7,1,64
"2155",264,2009,5,20,2,2,1,1,7,2,2,1,19
"1224",33,3944,4,26,2,2,1,1,1,1,1,2,86
"1317",75,3222,5,63,4,2,1,1,1,4,3,1,64
"207",35,149,5,30,3,2,3,1,1,2,2,1,95
"1670",201,4043,4,20,2,1,1,1,3,7,7,2,6
"1139",28,3906,5,26,3,1,1,1,2,2,2,1,37
"620",35,3523,3,30,2,1,4,1,1,7,7,1,95
"27",27,26,5,25,4,3,2,2,7,2,4,1,34
"270",31,185,4,30,2,1,3,5,4,2,1,1,154
"1923",35,4249,4,30,2,1,4,1,1,4,4,3,95
"1431",35,4003,5,30,4,3,2,1,1,2,2,1,95
"566",35,3595,3,30,4,2,4,5,1,7,7,3,95
"1163",27,3918,4,25,3,1,1,1,2,7,2,1,34
"1204",61,212,5,28,3,2,1,1,2,2,7,1,83
"2139",193,3880,1,22,3,2,3,3,2,4,4,2,66
"990",55,2461,4,28,1,3,4,1,1,6,6,2,275
"574",55,3623,4,28,1,2,3,1,3,2,1,2,275
"2255",125,4363,5,23,4,1,2,1,3,2,2,1,65
"955",50,3823,4,26,2,2,4,1,2,7,7,3,102
"1271",31,3703,4,30,2,2,1,2,1,2,2,1,154
"1845",241,4214,2,20,3,2,3,3,2,7,7,2,20
"905",26,3726,5,28,4,1,4,5,1,7,4,2,101
"1639",26,4128,4,28,4,1,3,5,2,7,3,3,101
"2263",55,4347,3,28,4,2,2,2,1,4,7,2,275
"1974",55,4185,3,28,4,2,4,5,2,7,7,2,275
"1489",26,3832,5,28,3,1,3,1,2,7,7,1,101
"1891",15,4236,5,30,3,3,4,1,2,2,2,1,168
"1151",157,3913,3,27,3,1,1,1,1,7,7,2,34
"776",35,3732,4,30,3,2,4,5,7,1,2,2,95
"63",42,52,1,28,3,2,2,1,2,7,7,1,36
"542",61,3609,4,28,3,2,3,5,2,7,2,2,83
"1680",31,3686,4,30,3,2,3,5,1,2,7,1,154
"1414",60,3610,5,28,2,2,2,1,1,2,2,1,26
"2063",125,4255,4,23,3,3,1,1,2,7,7,2,65
"77",25,60,3,27,4,1,2,1,2,1,4,3,94
"1865",25,4142,4,27,1,2,4,1,1,2,4,1,94
"211",55,156,4,28,4,2,3,1,1,2,1,2,275
"499",61,3585,3,28,3,2,3,5,2,7,7,1,83
"1237",55,3952,3,28,2,1,1,1,1,7,7,2,275
"537",55,3606,5,28,3,1,3,5,2,2,4,2,275
"475",43,3565,5,25,3,1,3,2,1,2,4,2,28
"1499",33,4079,1,26,3,1,3,1,1,7,7,1,86
"1885",202,4231,1,28,2,2,4,3,1,7,7,1,26
"2127",127,3737,5,31,3,2,3,3,2,4,4,2,31
"420",96,3529,5,15,3,3,3,3,7,2,4,1,30
"994",48,3726,5,28,4,1,4,5,1,2,7,1,60
"657",55,2271,3,28,1,3,4,5,1,1,7,2,275
"506",31,3588,4,30,4,2,3,5,1,3,6,3,154
"1294",167,212,5,35,3,1,1,1,3,2,3,1,7
"1861",61,4222,5,28,3,1,4,5,5,1,7,1,83
"2111",61,2770,2,28,3,3,1,1,2,7,7,1,83
"1043",141,48,3,23,2,1,3,3,2,4,7,2,6
"1144",28,3832,4,26,3,1,1,2,1,2,2,1,37
"2105",257,3590,4,18,3,2,2,1,6,2,2,1,6
"2231",50,4347,4,26,3,1,1,5,1,2,4,2,102
"8",15,11,4,30,3,1,3,1,2,2,2,1,168
"2053",125,138,4,23,4,3,1,5,2,7,3,1,65
"1716",15,4087,3,30,1,2,3,1,2,7,7,1,168
"1477",21,4069,4,28,4,2,3,1,1,7,5,2,143
"1505",26,3964,1,28,4,2,3,5,2,7,6,1,101
"1468",26,4065,3,28,3,1,2,2,2,7,7,2,101
"1667",201,4141,5,20,2,1,4,4,1,1,2,2,6
"440",100,212,5,28,1,3,3,1,1,2,1,1,6
"1110",55,3714,4,28,2,1,1,1,1,7,1,2,275
"1991",193,3758,5,22,3,2,4,1,1,7,7,2,66
"1303",50,3981,3,26,2,2,1,2,1,7,7,2,102
"1212",35,3938,5,30,3,3,1,5,1,2,2,3,95
"1741",26,3984,5,28,3,3,4,5,2,7,7,2,101
"1988",125,4278,5,23,4,2,1,1,2,2,2,1,65
"1024",55,3630,4,28,2,3,4,1,2,2,4,2,275
"1600",188,3376,5,20,2,2,3,1,1,1,1,1,6
"1200",26,3930,5,28,3,1,1,1,2,7,7,2,101
"743",24,3712,4,26,4,1,4,5,1,4,2,2,25
"945",75,3818,4,63,2,3,4,4,1,2,2,1,64
"2267",157,3455,4,27,3,1,2,1,2,2,2,2,34
"650",26,3668,3,28,3,3,1,1,2,2,7,2,101
"871",33,3782,3,26,3,2,4,5,2,1,7,1,86
"1268",61,3630,4,28,3,1,1,1,2,7,7,2,83
"1402",55,4035,3,28,4,2,2,1,2,4,7,2,275
"686",75,3685,5,63,1,2,3,4,1,2,4,1,64
"2246",55,4288,3,28,4,2,2,1,1,7,4,2,275
"438",96,66,3,15,3,2,2,1,3,2,2,1,30
"1195",15,3743,3,30,3,1,1,1,2,7,7,2,168
"1346",31,3116,4,30,2,3,2,1,1,1,7,1,154
"1261",35,3962,4,30,3,2,1,2,1,2,2,2,95
"991",55,3783,5,28,2,3,4,1,1,4,2,2,275
"1150",157,3912,5,27,2,1,4,1,2,2,2,1,34
"1372",15,2546,3,30,3,1,1,1,2,2,2,2,168
"339",15,237,5,30,2,1,3,1,2,2,2,1,168
"503",35,3586,5,30,2,2,3,2,1,2,4,1,95
"1078",25,3844,5,27,1,2,4,1,1,1,1,3,94
"1786",125,3642,4,23,4,1,4,1,2,7,1,2,65
"469",55,3560,5,28,2,1,3,5,2,2,2,2,275
"472",55,3563,4,28,3,1,3,2,1,4,7,2,275
"362",31,109,4,30,2,3,3,1,1,2,2,1,154
"1545",15,4054,3,30,3,2,3,1,2,2,2,2,168
"2182",15,4314,4,30,3,2,3,3,2,4,4,2,168
"1816",243,1,3,28,2,1,4,3,1,7,7,1,5
"1337",31,3926,5,30,3,2,1,1,1,2,2,1,154
"997",15,3847,5,30,3,2,4,1,2,2,2,2,168
"870",21,3782,4,28,4,2,4,5,2,1,2,1,143
"2258",61,4303,5,28,3,2,2,1,2,2,2,1,83
"1946",127,4070,4,31,3,2,4,1,5,2,7,2,31
"423",96,3532,1,15,3,1,3,2,1,5,7,2,30
"738",112,3610,4,33,4,2,4,5,3,2,2,1,7
"842",55,3770,3,28,4,2,4,5,2,7,7,2,275
"1033",143,3860,4,24,3,1,4,2,1,7,7,2,10
"1127",48,3695,4,28,4,1,1,1,1,7,7,2,60
"937",75,3620,5,63,1,2,4,5,1,2,3,1,64
"1752",33,4119,4,26,3,2,4,5,2,7,7,2,86
"1004",125,3726,5,23,4,1,4,1,1,4,4,1,65
"1994",59,3204,4,27,4,2,4,5,1,1,1,1,17
"2152",264,2683,5,20,2,2,3,4,1,2,2,1,19
"486",37,3573,4,26,3,1,3,5,6,7,7,2,16
"1780",31,3984,4,30,3,2,4,1,1,2,2,2,154
"393",89,104,3,28,4,3,2,1,2,2,2,1,16
"2042",21,155,4,28,3,2,1,1,2,4,4,1,143
"12",26,16,1,28,3,1,3,1,2,7,7,2,101
"1880",21,4229,5,28,3,3,4,5,1,2,4,1,143
"795",15,3744,4,30,3,3,4,1,2,2,2,2,168
"2117",15,4316,4,30,2,3,1,1,2,7,7,1,168
"2071",55,4066,2,28,4,2,1,1,2,7,7,2,275
"1922",241,4248,4,20,3,1,4,1,7,7,7,2,20
"1026",31,3787,5,30,3,2,4,1,1,2,2,1,154
"275",43,188,3,25,3,1,3,1,1,7,7,1,28
"996",55,3846,3,28,1,3,4,1,1,7,2,2,275
"2241",61,4355,3,28,3,2,2,1,2,7,7,1,83
"1553",55,3312,3,28,4,2,3,5,2,7,7,2,275
"916",25,3628,3,27,2,1,4,1,2,3,4,2,94
"909",35,3800,3,30,3,1,4,1,1,7,7,2,95
"1149",157,3911,4,27,4,2,3,1,1,3,6,2,34
"596",50,115,5,26,3,2,3,5,2,4,2,1,102
"1968",21,4230,4,28,2,2,4,1,1,7,4,2,143
"357",86,248,5,22,3,2,3,1,5,4,4,2,8
"1892",202,4202,4,28,4,3,4,1,3,2,7,2,26
"1871",55,4098,3,28,2,2,4,5,1,4,2,2,275
"1642",55,4130,4,28,4,2,3,5,1,2,4,2,275
"1028",15,3748,4,30,3,1,4,2,2,2,2,1,168
"638",26,3506,3,28,3,1,4,5,2,7,7,1,101
"740",26,3687,4,28,3,2,4,4,2,2,2,1,101
"1742",26,4147,3,28,3,3,4,5,2,7,7,2,101
"2154",264,39,5,20,4,1,1,1,3,4,4,1,19
"1919",55,4247,3,28,3,2,4,5,2,4,7,2,275
"540",55,3501,3,28,2,1,3,4,2,7,7,2,275
"1335",15,3005,3,30,3,1,1,1,2,6,6,1,168
"723",61,3545,4,28,4,2,4,4,2,2,2,1,83
"1304",15,3964,4,30,3,2,1,5,2,2,2,1,168
"1492",15,4004,5,30,3,1,2,1,2,2,2,1,168
"1201",15,3931,4,30,2,2,1,1,2,4,1,2,168
"279",55,192,4,28,4,1,3,2,1,7,7,2,275
"458",31,3188,5,30,2,2,3,1,1,2,1,1,154
"1840",125,4197,4,23,3,2,4,4,1,7,7,2,65
"1623",193,4092,4,22,3,1,3,1,1,7,7,2,66
"1976",55,4269,3,28,3,2,4,5,1,7,3,2,275
"1432",15,4050,5,30,2,1,2,1,2,2,2,2,168
"209",55,151,5,28,4,2,3,5,1,1,4,2,275
"214",21,154,2,28,2,2,3,5,1,7,7,2,143
"954",43,3822,4,25,4,1,4,1,2,7,7,1,28
"1126",35,124,4,30,3,1,1,2,1,2,2,2,95
"429",96,3536,4,15,3,1,3,1,3,2,2,1,30
"1293",167,3977,5,35,3,1,1,1,2,2,3,1,7
"1979",55,4272,4,28,1,2,4,1,2,2,4,2,275
"1480",61,35,4,28,3,1,2,1,5,1,2,1,83
"1069",55,136,3,28,2,1,4,2,2,7,7,2,275
"869",31,47,5,30,2,2,4,5,1,2,4,1,154
"2279",31,3954,3,30,2,1,2,1,1,1,1,2,154
"1244",55,3954,5,28,4,2,1,1,1,1,4,2,275
"2157",264,3645,5,20,3,1,1,1,1,2,2,1,19
"1648",196,3998,5,28,4,3,1,5,2,2,4,1,9
"1119",27,3896,3,25,3,2,1,5,2,7,7,2,34
"609",27,3645,3,25,4,2,3,5,2,7,7,1,34
"1482",125,3579,4,23,2,2,3,1,2,7,7,1,65
"1662",193,2509,5,22,4,1,3,1,2,7,7,2,66
"2120",15,3548,4,30,3,2,3,3,2,4,4,2,168
"356",86,247,2,22,4,1,3,5,1,7,7,2,8
"1870",21,3832,4,28,4,2,4,5,1,7,7,1,143
"1168",15,3770,2,30,3,1,1,5,2,7,7,2,168
"1863",59,4223,3,27,3,2,4,4,7,7,7,3,17
"1427",21,73,4,28,3,2,2,1,2,2,2,1,143
"1375",15,4016,5,30,3,1,2,1,2,2,2,2,168
"689",54,3687,3,27,2,2,4,1,1,7,7,1,32
"1074",61,201,4,28,3,2,4,5,2,1,7,1,83
"667",31,157,5,30,4,1,4,2,1,7,2,1,154
"1705",31,4103,5,30,2,2,3,5,1,2,2,1,154
"1813",243,4091,2,28,4,1,4,1,1,7,7,2,5
"1451",125,4054,4,23,4,1,2,1,1,2,2,1,65
"508",31,3590,4,30,2,2,3,2,1,2,1,1,154
"1617",193,4122,5,22,3,2,3,1,1,7,7,2,66
"317",21,220,4,28,4,1,3,2,1,2,2,1,143
"821",55,3759,3,28,2,1,4,5,1,1,1,2,275
"1460",48,4062,3,28,4,1,1,1,3,7,7,2,60
"977",21,223,5,28,2,1,4,5,1,2,2,1,143
"519",15,112,5,30,3,2,3,2,2,2,2,2,168
"117",157,91,4,27,3,1,3,2,1,1,7,1,34
"1196",48,3929,4,28,4,1,1,1,1,2,7,1,60
"2097",21,3826,5,28,3,2,3,3,2,4,4,2,143
"1309",48,3551,4,28,4,1,1,4,1,7,7,2,60
"2172",15,2009,5,30,3,2,3,3,2,4,4,2,168
"2216",75,4340,4,63,4,2,1,5,1,5,6,1,64
"30",23,31,4,33,2,2,2,2,1,4,2,2,7
"507",31,3589,3,30,2,2,3,2,1,2,2,1,154
"626",24,3656,4,26,4,2,4,1,1,7,7,2,25
"2005",61,4147,4,28,3,2,1,1,2,7,7,1,83
"1457",125,4060,3,23,4,2,2,1,2,2,2,1,65
"2123",15,4163,4,30,3,2,3,3,2,4,4,2,168
"320",55,223,5,28,1,1,3,2,1,1,4,2,275
"717",55,3699,5,28,1,1,4,4,1,2,2,2,275
"97",41,78,5,27,1,2,3,2,1,2,2,1,6
"26",27,18,4,25,3,3,2,2,7,7,2,1,34
"1774",193,16,3,22,2,1,4,1,1,7,7,2,66
"1235",26,3874,5,28,4,2,1,1,2,4,7,2,101
"1876",55,4197,2,28,4,2,4,5,1,7,7,2,275
"931",25,3808,3,27,1,2,4,5,1,2,1,1,94
"1299",60,3979,3,28,4,1,1,3,3,2,2,1,26
"1363",55,3918,4,28,2,1,2,1,1,7,2,2,275
"826",55,3763,4,28,2,1,4,5,2,7,4,2,275
"266",42,182,4,28,3,1,3,5,2,2,2,2,36
"2084",55,4219,2,28,4,2,1,5,1,7,7,2,275
"1364",55,4011,2,28,1,2,2,5,1,7,7,2,275
"1567",55,4086,3,28,4,2,3,5,2,7,4,2,275
"687",75,3686,4,63,3,2,3,1,1,2,2,1,64
"231",26,47,3,28,2,2,3,2,1,7,7,2,101
"908",127,3750,4,31,3,1,4,1,5,2,3,1,31
"1041",143,3510,5,24,3,2,3,3,2,7,7,2,10
"29",31,28,3,30,2,2,2,2,1,2,2,1,154
"811",55,20,3,28,1,1,4,1,1,7,7,2,275
"1629",26,4125,4,28,3,2,3,5,2,7,7,2,101
"1894",202,4091,4,28,2,3,4,1,1,7,7,2,26
"1801",241,4192,5,20,3,2,4,1,7,7,7,2,20
"1413",60,3735,5,28,2,2,2,1,1,2,2,1,26
"218",61,47,5,28,3,1,3,2,2,2,7,1,83
"449",100,79,3,28,3,3,2,5,3,7,7,2,6
"1042",143,3863,4,24,3,2,3,3,2,7,7,2,10
"1012",61,2509,5,28,3,2,4,1,2,2,7,1,83
"130",37,103,3,26,3,2,3,5,2,7,7,3,16
"400",33,3508,4,26,3,2,3,5,2,7,2,1,86
"882",125,159,5,23,4,1,4,5,2,2,2,1,65
"255",61,65,4,28,4,2,3,1,2,2,2,1,83
"700",55,142,4,28,1,1,4,5,2,4,4,2,275
"1248",50,3956,3,26,3,2,1,1,1,7,7,2,102
"1917",55,4145,4,28,3,2,4,5,2,2,7,2,275
"60",42,17,4,28,3,1,3,5,2,2,2,3,36
"761",31,3635,5,30,2,3,4,5,1,2,2,1,154
"263",31,183,3,30,1,2,3,5,1,4,7,2,154
"1554",55,4103,2,28,4,2,3,5,2,7,6,2,275
"1096",141,3883,5,23,3,1,1,3,1,5,7,2,6
"1967",127,4265,3,31,3,1,4,1,1,7,7,2,31
"113",21,88,3,28,3,1,3,5,2,2,2,1,143
"849",55,3731,4,28,4,1,4,5,1,7,2,2,275
"64",42,53,4,28,3,1,2,1,2,2,4,1,36
"2136",193,4306,4,22,4,1,1,2,2,7,7,2,66
"2257",50,4365,4,26,3,2,2,5,1,7,2,2,102
"118",48,94,4,28,4,1,3,5,3,2,1,2,60
"1448",125,3611,5,23,1,1,2,1,1,2,2,1,65
"1079",25,3716,4,27,2,2,4,1,1,1,3,3,94
"827",125,3758,5,23,4,1,4,5,2,2,2,1,65
"1092",50,3879,4,26,3,1,1,5,2,2,2,1,102
"296",75,206,5,63,1,2,3,1,1,2,4,1,64
"709",25,53,4,27,2,3,4,5,1,4,2,1,94
"880",43,3787,5,25,4,1,4,5,1,2,2,1,28
"1494",157,4076,3,27,3,2,3,1,2,7,7,1,34
"1141",15,3907,3,30,3,2,1,1,2,6,6,2,168
"764",50,3725,4,26,3,3,4,5,2,2,2,1,102
"1679",15,4146,1,30,3,2,3,2,2,7,7,2,168
"467",28,3558,4,26,2,1,2,2,5,7,7,1,37
"1740",26,1972,4,28,3,3,4,5,2,2,2,2,101
"772",48,3730,5,28,4,1,4,1,5,1,1,2,60
"294",25,204,4,27,3,1,3,5,2,1,5,3,94
"322",28,224,3,26,3,1,3,1,2,7,7,1,37
"1273",125,3630,3,23,4,1,1,1,2,7,7,2,65
"2027",253,4141,5,19,3,2,2,1,3,1,2,1,26
"55",31,46,3,30,2,2,2,1,1,2,2,1,154
"2280",31,4375,4,30,3,1,2,1,1,2,2,2,154
"278",55,191,5,28,4,1,3,2,1,7,6,2,275
"1699",190,4087,4,28,3,1,3,2,3,2,2,1,13
"1839",50,4212,4,26,2,2,4,4,2,2,2,1,102
"2045",33,4295,5,26,3,1,1,1,2,1,4,1,86
"621",33,3654,2,26,3,1,3,5,1,7,7,1,86
"1952",50,4185,4,26,3,2,4,5,2,7,7,2,102
"2269",33,4379,3,26,3,3,2,1,6,7,7,1,86
