"","userID","itemID","rating","age","time","daytype","season","weather","social","endEmo","dominantEmo","mood","Count"
"2159",264,3920,5,20,4,1,1,3,1,4,4,1,19
"1700",31,3966,3,30,2,2,3,5,1,2,7,1,154
"1401",55,3029,4,28,4,2,2,1,2,5,4,2,275
"1673",24,4143,4,26,3,1,3,1,1,7,7,1,25
"106",49,82,5,28,2,2,3,2,7,7,2,2,9
"757",33,3720,2,26,3,1,4,5,2,7,7,2,86
"120",21,58,3,28,3,1,3,5,1,1,3,2,143
"87",33,72,4,26,1,2,3,2,1,7,7,2,86
"919",25,173,4,27,1,2,4,5,1,1,2,2,94
"2112",31,4307,4,30,2,2,1,2,1,2,7,1,154
"1514",61,4087,5,28,3,1,3,5,2,2,2,1,83
"1424",31,4047,3,30,4,2,2,1,1,7,6,1,154
"221",35,13,3,30,2,1,3,1,1,5,7,1,95
"2169",264,30,5,20,4,1,4,5,1,6,3,2,19
"114",157,73,3,27,3,2,3,2,2,2,2,1,34
"255",61,65,4,28,4,2,3,1,2,2,2,1,83
"1275",26,3967,5,28,2,2,1,2,2,2,2,1,101
"1172",127,3922,5,31,3,2,1,1,5,1,2,1,31
"28",31,27,4,30,2,2,2,1,1,2,2,1,154
"1059",149,3770,4,26,4,2,3,3,1,7,7,2,1
"124",26,95,4,28,4,1,3,2,2,1,7,2,101
"1808",241,1886,1,20,3,1,4,1,2,7,7,2,20
"512",55,3580,4,28,2,2,3,5,2,2,7,2,275
"1974",55,4185,3,28,4,2,4,5,2,7,7,2,275
"484",37,3571,5,26,3,1,3,5,3,2,2,2,16
"751",35,3719,3,30,3,1,4,5,1,7,7,2,95
"2061",61,4255,4,28,3,3,1,1,2,7,7,1,83
"789",61,3739,4,28,3,1,4,2,2,7,2,1,83
"1571",55,4108,4,28,4,2,3,5,1,7,4,2,275
"1157",26,3748,4,28,3,2,1,5,2,4,7,2,101
"36",28,35,4,26,3,2,2,1,2,7,2,2,37
"53",31,44,5,30,3,2,2,1,1,2,2,1,154
"1684",21,4148,3,28,4,1,3,5,2,7,7,2,143
"1159",157,3538,2,27,3,1,4,5,1,7,7,2,34
"1742",26,4147,3,28,3,3,4,5,2,7,7,2,101
"783",21,47,5,28,4,1,4,5,2,4,3,1,143
"1587",191,2116,4,20,2,3,2,2,3,2,4,2,8
"1321",179,3600,4,28,2,1,4,1,1,1,4,1,1
"2267",157,3455,4,27,3,1,2,1,2,2,2,2,34
"944",75,3554,5,63,3,3,4,4,1,4,1,1,64
"1045",145,3737,5,28,3,2,1,2,2,7,7,2,4
"1048",145,3735,5,28,3,2,3,3,2,2,2,2,4
"548",27,3613,4,25,3,2,3,4,2,2,2,1,34
"1273",125,3630,3,23,4,1,1,1,2,7,7,2,65
"1030",35,3858,4,30,2,1,4,2,1,4,3,1,95
"2116",15,4045,5,30,3,2,3,3,2,4,4,2,168
"2257",50,4365,4,26,3,2,2,5,1,7,2,2,102
"2100",15,3313,5,30,3,2,3,3,2,4,4,2,168
"2236",15,4351,5,30,2,2,2,1,2,2,2,2,168
"1234",26,3713,4,28,3,2,1,1,2,7,7,2,101
"148",35,116,3,30,4,2,3,1,1,2,7,3,95
"2077",31,4308,4,30,2,2,1,5,1,2,2,1,154
"73",42,18,4,28,3,2,2,1,2,2,2,1,36
"90",47,75,3,28,3,2,3,2,2,6,6,2,1
"600",25,3639,4,27,3,1,3,1,2,2,2,1,94
"441",100,194,3,28,3,3,2,2,3,7,7,2,6
"2065",127,4303,5,31,4,3,1,1,3,2,2,1,31
"2144",193,172,2,22,3,2,3,3,2,4,4,2,66
"1198",55,3743,2,28,2,2,1,1,1,7,7,2,275
"1795",15,4173,5,30,3,1,4,1,2,7,7,1,168
"1785",55,4189,2,28,1,1,4,1,1,7,7,2,275
"597",54,115,5,27,2,2,4,1,2,7,5,1,32
"1712",202,4158,5,28,3,1,4,2,3,2,2,3,26
"336",15,235,3,30,3,1,3,1,2,7,7,2,168
"387",33,3646,5,26,3,2,4,1,2,4,4,2,86
"505",21,3587,3,28,3,2,3,2,1,7,7,2,143
"2264",55,3592,4,28,3,2,3,3,2,4,4,2,275
"2129",61,155,4,28,3,3,1,5,1,2,7,1,83
"105",49,81,5,28,2,2,3,2,1,4,4,1,9
"2108",257,4302,5,18,3,1,1,1,1,2,2,1,6
"1835",25,4210,4,27,2,1,4,3,1,2,2,1,94
"2005",61,4147,4,28,3,2,1,1,2,7,7,1,83
"41",37,39,4,26,4,2,3,2,1,4,2,3,16
"372",55,172,5,28,2,1,3,1,2,2,4,2,275
"1748",125,4174,5,23,3,1,4,5,2,2,1,1,65
"2062",125,73,2,23,3,3,1,1,2,7,7,1,65
"1472",33,4064,2,26,4,1,3,1,2,7,7,2,86
"1409",24,4039,4,26,3,1,2,1,1,2,1,1,25
"1476",31,4068,5,30,3,2,3,1,1,4,4,1,154
"327",35,227,2,30,4,1,3,5,1,7,6,2,95
"253",33,173,4,26,2,2,3,2,2,2,2,2,86
"1232",26,3950,4,28,3,1,1,1,2,7,7,2,101
"1468",26,4065,3,28,3,1,2,2,2,7,7,2,101
"640",26,54,4,28,3,1,3,5,2,1,4,2,101
"1611",193,3869,5,22,1,1,3,1,1,7,7,2,66
"2235",15,4350,3,30,2,2,2,1,2,7,7,2,168
"155",21,122,5,28,2,2,3,5,2,2,7,1,143
"486",37,3573,4,26,3,1,3,5,6,7,7,2,16
"1140",144,220,5,20,4,2,1,1,1,2,7,1,2
"895",33,3793,3,26,2,2,4,1,1,7,1,2,86
"535",55,3604,3,28,2,1,3,5,1,7,7,2,275
"2240",59,4354,2,27,3,1,2,1,3,6,6,3,17
"1243",55,3590,5,28,4,2,1,1,1,2,4,2,275
"1940",31,4052,3,30,3,1,4,1,1,7,1,3,154
"2268",50,4369,4,26,3,1,2,5,1,2,1,1,102
"1701",31,4154,3,30,3,2,3,5,1,7,7,1,154
"500",54,3545,4,27,2,2,3,5,2,2,2,1,32
"2123",15,4163,4,30,3,2,3,3,2,4,4,2,168
"2183",15,3635,4,30,3,2,3,3,2,4,4,2,168
"495",43,3581,5,25,2,2,3,2,1,2,2,1,28
"798",122,16,4,18,3,2,3,3,3,7,7,1,4
"2009",252,4289,5,28,3,2,4,4,7,2,2,1,3
"1679",15,4146,1,30,3,2,3,2,2,7,7,2,168
"1112",33,3893,4,26,3,1,1,1,1,7,6,2,86
"1023",55,3857,3,28,1,3,4,1,1,4,4,2,275
"730",21,141,4,28,3,1,4,5,2,2,4,2,143
"138",54,109,4,27,3,1,3,2,1,2,7,1,32
"1429",61,4049,5,28,4,3,2,1,2,2,2,1,83
"934",75,3811,5,63,3,2,4,5,1,2,5,1,64
"65",42,54,5,28,3,2,2,1,2,1,4,2,36
"2273",50,1890,5,26,2,2,2,1,1,2,2,3,102
"2058",15,4270,4,30,3,2,1,1,2,7,7,2,168
"1495",61,4077,4,28,3,2,3,1,1,7,7,1,83
"1080",27,3751,2,25,4,2,4,1,2,7,7,2,34
"176",28,111,3,26,3,1,3,5,2,7,2,2,37
"2274",61,4373,2,28,4,2,2,1,6,7,6,1,83
"281",55,194,4,28,1,1,3,5,1,4,2,2,275
"1570",55,99,3,28,3,2,3,5,1,7,7,2,275
"1598",190,149,4,28,3,2,3,3,2,7,7,2,13
"478",50,3568,3,26,4,2,3,2,1,7,5,3,102
"979",28,3822,5,26,3,1,4,5,3,2,2,1,37
"2135",59,3592,5,27,2,1,1,2,1,7,1,1,17
"1959",48,4261,5,28,3,1,4,1,1,1,4,1,60
"1485",35,3664,5,30,2,1,2,1,1,2,2,1,95
"576",35,3626,3,30,3,2,4,5,1,7,7,2,95
"1026",31,3787,5,30,3,2,4,1,1,2,2,1,154
"1735",31,4172,3,30,3,3,4,5,1,6,6,2,154
"686",75,3685,5,63,1,2,3,4,1,2,4,1,64
"536",55,3605,4,28,2,1,3,5,2,2,7,2,275
"267",42,165,5,28,3,1,3,5,2,2,2,2,36
"1439",26,3980,5,28,3,1,2,1,2,7,7,2,101
"716",61,3698,4,28,4,2,4,5,5,1,7,1,83
"1039",143,3535,4,24,3,2,3,3,2,7,7,2,10
"159",21,125,4,28,2,2,3,1,2,2,2,1,143
"2269",33,4379,3,26,3,3,2,1,6,7,7,1,86
"1843",241,4160,2,20,3,2,3,3,2,7,7,2,20
"1362",59,4010,3,27,3,1,2,1,1,7,7,3,17
"809",55,3753,5,28,4,1,4,5,1,4,4,2,275
"727",33,3510,4,26,3,2,4,4,2,7,1,1,86
"62",42,51,4,28,4,1,3,5,1,2,5,3,36
"992",55,3843,5,28,2,1,4,1,2,1,6,2,275
"1981",157,4273,4,27,3,2,4,1,2,2,2,1,34
"1100",55,3885,4,28,2,2,1,1,1,2,4,2,275
"2213",75,4338,4,63,2,3,1,1,1,2,5,1,64
"2174",15,4324,3,30,3,2,2,1,2,7,7,2,168
"664",43,3649,4,25,2,1,4,2,1,2,4,2,28
"1003",54,3510,3,27,3,2,4,1,2,7,7,1,32
"1503",21,4003,4,28,3,2,3,1,1,2,4,2,143
"396",89,212,2,28,3,1,4,4,3,5,6,1,16
"1699",190,4087,4,28,3,1,3,2,3,2,2,1,13
"1772",239,2996,5,19,4,1,4,1,1,2,2,2,2
"1991",193,3758,5,22,3,2,4,1,1,7,7,2,66
"1728",125,4165,5,23,4,3,4,1,1,2,2,1,65
"648",26,3666,4,28,3,2,3,2,2,7,7,1,101
"52",21,45,5,28,4,1,2,1,1,1,2,2,143
"2121",15,2592,5,30,3,2,3,3,2,4,4,2,168
"1622",193,4123,1,22,3,1,3,1,2,7,7,2,66
"1734",190,4171,5,28,2,3,4,3,3,2,2,1,13
"949",28,3649,4,26,3,1,4,5,2,2,2,1,37
"905",26,3726,5,28,4,1,4,5,1,7,4,2,101
"307",31,212,4,30,2,2,3,5,1,2,6,1,154
"1188",27,3925,4,25,4,2,1,1,2,7,7,2,34
"1597",190,230,5,28,3,2,3,3,2,7,7,2,13
"1061",48,3585,4,28,3,1,4,2,1,7,7,1,60
"470",28,3561,5,26,3,1,3,5,5,2,2,1,37
"64",42,53,4,28,3,1,2,1,2,2,4,1,36
"1133",31,3903,4,30,2,1,1,2,6,2,2,1,154
"779",35,3735,4,30,4,2,4,5,1,2,2,2,95
"503",35,3586,5,30,2,2,3,2,1,2,4,1,95
"1564",15,4065,3,30,3,1,3,1,1,7,7,2,168
"170",42,128,5,28,3,2,3,5,2,2,2,3,36
"1718",21,4119,4,28,4,2,3,5,2,7,7,1,143
"1010",25,3853,3,27,2,2,4,1,1,2,2,1,94
"1859",25,4070,3,27,2,1,4,4,1,3,2,3,94
"888",27,3576,3,25,3,2,4,1,1,7,7,1,34
"1852",202,89,3,28,3,2,3,3,2,7,7,2,26
"48",39,16,4,30,2,1,3,2,1,2,4,1,5
"2153",264,3870,5,20,3,2,1,3,7,1,1,3,19
"1083",55,3677,3,28,2,1,4,5,2,7,4,2,275
"1046",145,3750,4,28,3,1,4,2,1,7,4,2,4
"818",61,3758,5,28,3,1,4,2,2,2,2,2,83
"1058",125,3510,4,23,4,1,4,2,2,7,7,2,65
"1041",143,3510,5,24,3,2,3,3,2,7,7,2,10
"763",54,3724,5,27,2,3,4,5,2,2,2,1,32
"1645",193,115,5,22,3,1,3,5,2,7,7,2,66
"842",55,3770,3,28,4,2,4,5,2,7,7,2,275
"1727",225,3966,5,28,3,2,2,3,1,2,2,1,2
"1267",35,182,4,30,3,1,1,1,1,2,2,2,95
"630",55,3658,5,28,4,2,3,4,1,2,2,2,275
"1136",27,3905,5,25,3,1,1,1,3,2,2,1,34
"63",42,52,1,28,3,2,2,1,2,7,7,1,36
"1012",61,2509,5,28,3,2,4,1,2,2,7,1,83
"2275",125,4374,3,23,4,1,2,1,3,7,7,3,65
"1194",26,3928,2,28,3,2,1,1,1,6,7,2,101
"876",55,3785,4,28,4,2,4,5,1,7,7,2,275
"1767",26,3029,2,28,3,1,4,5,2,7,7,2,101
"376",25,3510,4,27,4,1,3,1,1,2,2,1,94
"1356",21,4007,4,28,3,2,2,5,2,2,2,1,143
"2211",75,4337,5,63,3,1,1,5,1,2,3,1,64
"1111",150,3750,5,21,4,1,1,1,2,4,4,1,4
"719",55,3701,5,28,1,1,4,4,1,2,2,2,275
"624",35,3655,3,30,3,2,4,5,1,7,7,2,95
"1121",28,3886,4,26,3,1,1,1,2,2,2,1,37
"1104",26,3888,5,28,4,2,1,1,2,7,4,2,101
"2031",253,3859,2,19,3,2,3,3,2,7,6,2,26
"739",33,141,5,26,3,1,4,5,2,4,4,1,86
"422",96,3531,5,15,3,1,4,1,3,7,7,1,30
"1278",26,3970,1,28,3,1,1,1,2,7,7,2,101
"851",25,3774,5,27,4,1,4,5,2,3,4,1,94
"1229",157,3947,2,27,3,1,1,1,2,7,7,1,34
"2093",15,223,5,30,3,2,3,3,2,4,4,2,168
"44",27,40,4,25,3,2,2,2,2,2,2,1,34
"401",91,38,4,28,3,2,3,5,3,2,2,1,6
"982",134,184,5,17,3,2,4,1,7,2,2,1,3
"775",60,166,5,28,2,2,4,5,1,2,2,1,26
"165",57,109,4,28,4,2,3,5,3,7,2,1,5
"685",75,3242,4,63,2,2,3,1,1,2,2,1,64
"1865",25,4142,4,27,1,2,4,1,1,2,4,1,94
"746",35,3715,1,30,3,1,4,5,1,5,6,1,95
"301",48,68,4,28,4,2,3,1,3,7,2,1,60
"1205",35,3933,4,30,3,3,1,2,1,3,3,3,95
"2092",15,3954,5,30,3,2,3,3,2,4,4,2,168
"1831",25,4206,2,27,2,2,4,5,2,5,5,1,94
"1298",48,3710,5,28,4,1,1,1,1,4,4,3,60
"1786",125,3642,4,23,4,1,4,1,2,7,1,2,65
"593",35,18,2,30,3,1,4,5,1,7,4,1,95
"1949",31,4230,5,30,2,2,4,1,1,2,4,2,154
"1809",241,157,2,20,4,1,4,1,1,7,7,2,20
"1299",60,3979,3,28,4,1,1,3,3,2,2,1,26
"1936",55,3516,3,28,2,2,4,1,1,7,7,2,275
"316",55,219,5,28,1,1,3,5,1,4,4,2,275
"494",55,3580,4,28,2,2,3,5,2,7,2,2,275
"1209",31,3936,5,30,3,3,1,2,2,2,4,2,154
"945",75,3818,4,63,2,3,4,4,1,2,2,1,64
"1129",26,67,4,28,3,2,1,1,2,7,7,2,101
"930",25,3727,5,27,1,2,4,5,1,1,1,3,94
"1379",21,4017,4,28,4,2,2,1,2,7,3,1,143
"1216",21,3787,4,28,3,3,1,1,2,2,2,1,143
"1211",43,2902,4,25,2,3,1,2,1,4,2,1,28
"213",59,153,3,27,4,2,1,1,1,7,7,1,17
"1856",202,51,5,28,3,3,4,5,3,2,5,1,26
"2244",55,4354,3,28,3,2,2,1,3,7,4,2,275
"1042",143,3863,4,24,3,2,3,3,2,7,7,2,10
"312",15,99,5,30,3,1,3,5,2,2,2,2,168
"1295",167,2677,4,35,3,1,1,1,3,3,2,2,7
"644",26,3663,2,28,3,1,3,2,2,6,6,2,101
"266",42,182,4,28,3,1,3,5,2,2,2,2,36
"1036",143,47,4,24,3,1,3,3,2,7,7,2,10
"948",27,3649,4,25,4,1,4,4,2,2,2,1,34
"1314",75,3985,5,63,2,2,1,1,1,2,5,1,64
"357",86,248,5,22,3,2,3,1,5,4,4,2,8
"2011",125,4288,5,23,4,1,1,1,2,2,7,1,65
"1162",31,3917,4,30,2,1,1,1,1,2,2,1,154
"1544",15,2679,4,30,2,1,3,5,2,7,7,2,168
"260",21,177,4,28,4,2,3,2,1,2,7,3,143
"874",55,228,3,28,2,1,4,5,2,4,7,2,275
"2126",127,4320,4,31,4,1,1,2,7,1,7,2,31
"1706",26,4155,1,28,3,2,3,5,2,7,7,2,101
"1462",31,3625,5,30,3,1,2,1,1,2,2,1,154
"744",43,3713,5,25,3,3,4,4,1,4,7,2,28
"1674",196,202,3,28,3,1,2,3,2,6,4,2,9
"66",42,55,3,28,2,1,2,1,2,2,2,1,36
"2209",75,4336,4,63,2,1,1,1,1,5,1,1,64
"937",75,3620,5,63,1,2,4,5,1,2,3,1,64
"1028",15,3748,4,30,3,1,4,2,2,2,2,1,168
"724",21,175,3,28,2,3,4,1,3,2,2,1,143
"433",96,3507,4,15,3,1,4,1,7,7,7,1,30
"1091",54,3879,4,27,3,1,4,1,2,2,2,2,32
"50",40,16,1,28,3,1,3,5,6,7,7,1,1
"2179",15,3650,1,30,2,2,1,1,2,6,1,2,168
"1414",60,3610,5,28,2,2,2,1,1,2,2,1,26
"2282",33,4377,3,26,1,3,2,1,2,7,7,2,86
"75",42,61,1,28,4,1,2,2,2,5,6,2,36
"2042",21,155,4,28,3,2,1,1,2,4,4,1,143
"222",54,159,4,27,3,1,3,1,2,7,4,1,32
"370",87,3505,5,33,3,1,3,1,2,4,4,1,1
"770",20,3729,5,30,3,1,4,5,1,2,1,2,5
"545",35,3611,4,30,4,1,4,5,1,2,2,2,95
"678",25,98,3,27,2,3,4,2,2,2,1,1,94
"1595",190,3726,4,28,3,2,3,3,3,2,2,2,13
"129",53,102,4,28,2,1,3,5,1,2,2,2,4
"1502",21,4081,3,28,2,2,3,1,1,7,4,2,143
"2165",264,3005,5,20,2,2,1,1,1,1,1,2,19
"2182",15,4314,4,30,3,2,3,3,2,4,4,2,168
"2176",15,4325,5,30,2,1,1,2,2,7,7,2,168
"202",25,83,3,27,1,2,3,1,1,7,7,1,94
"850",21,3773,5,28,3,1,4,5,1,2,2,1,143
"1686",33,4148,3,26,4,1,4,1,2,4,4,1,86
"58",25,48,2,27,2,2,2,5,2,7,5,2,94
"2049",33,4297,4,26,3,1,1,1,2,2,2,3,86
"1628",26,2460,4,28,2,2,3,5,1,7,7,2,101
"742",24,165,4,26,4,1,4,5,1,2,2,1,25
"1473",125,4074,3,23,2,1,2,1,1,7,7,2,65
"230",26,164,5,28,4,1,4,4,1,2,2,1,101
"377",88,3511,5,19,3,2,3,2,2,1,1,2,3
"162",25,99,1,27,3,2,3,5,2,6,6,3,94
"653",55,3610,5,28,1,1,4,5,1,2,2,2,275
"1664",26,4138,4,28,3,2,3,5,2,7,7,2,101
"2262",55,4367,3,28,4,2,2,2,1,7,4,2,275
"1086",125,201,4,23,4,2,4,2,2,1,1,3,65
"1957",48,241,5,28,3,1,4,1,3,4,7,1,60
"1215",48,3713,4,28,3,1,1,2,1,7,7,1,60
"1926",61,4250,3,28,3,2,4,1,2,7,7,1,83
"2010",252,3835,4,28,3,2,3,3,2,7,7,2,3
"2138",193,3560,3,22,3,2,3,3,2,4,4,2,66
"2067",21,4299,1,28,3,2,1,5,2,4,7,2,143
"910",131,3743,4,25,3,3,4,1,3,2,2,1,4
"1079",25,3716,4,27,2,2,4,1,1,1,3,3,94
"1977",55,4270,4,28,2,2,4,5,1,4,2,2,275
"782",33,47,5,26,4,2,4,1,2,3,4,1,86
"1983",31,4274,5,30,2,2,4,1,1,2,2,1,154
"892",21,3792,3,28,4,2,4,1,1,7,3,1,143
"1596",190,78,4,28,4,2,4,3,1,2,7,1,13
"822",21,3760,5,28,3,1,4,5,1,2,5,1,143
"1740",26,1972,4,28,3,3,4,5,2,2,2,2,101
"2205",125,3659,3,23,4,2,1,3,2,2,2,1,65
"1076",25,3807,3,27,1,2,4,5,1,1,1,3,94
"1982",157,170,3,27,3,1,4,1,2,2,2,1,34
"1997",31,3692,4,30,4,2,4,1,1,2,4,1,154
"1558",55,4104,3,28,4,2,3,5,2,7,7,2,275
"1538",26,4081,5,28,3,1,3,5,2,7,7,2,101
"1675",21,3771,5,28,4,1,3,5,1,7,5,1,143
"360",21,251,2,28,4,2,3,5,1,7,7,1,143
"1606",190,3660,4,28,1,2,4,5,1,2,2,1,13
"364",25,253,3,27,2,3,3,1,2,4,6,1,94
"706",25,3613,4,27,1,3,4,5,1,2,2,1,94
"1604",190,212,4,28,3,2,4,5,3,2,2,1,13
"1640",197,4129,5,19,2,2,2,1,7,4,7,2,2
"2029",253,4070,4,19,3,2,3,3,2,7,7,1,26
"1565",15,3869,2,30,3,2,2,1,1,7,7,2,168
"1117",55,3748,4,28,2,1,1,5,2,4,7,2,275
"1497",21,1983,5,28,4,1,3,1,1,2,2,1,143
"1705",31,4103,5,30,2,2,3,5,1,2,2,1,154
"1134",48,3904,3,28,3,1,1,1,1,7,7,2,60
"680",35,3682,4,30,4,3,4,5,1,2,2,1,95
"430",96,3537,4,15,2,2,2,3,1,2,2,2,30
"1842",241,3692,2,20,3,2,3,3,2,7,7,2,20
"504",24,52,5,26,2,2,3,2,1,7,7,2,25
"2188",15,218,5,30,3,2,3,3,2,4,4,2,168
"1626",193,4006,1,22,3,1,3,1,1,7,7,2,66
"1605",190,2713,5,28,3,2,3,3,2,7,7,2,13
"247",63,83,4,30,3,2,3,1,2,6,2,1,4
"1899",15,4237,4,30,2,2,4,4,2,2,2,1,168
"715",54,3697,4,27,3,2,4,5,2,4,4,1,32
"784",55,74,3,28,3,2,4,5,2,7,6,2,275
"2212",75,4286,5,63,2,2,1,1,1,2,2,1,64
"598",25,3637,2,27,3,1,3,4,2,6,6,1,94
"1374",15,4015,2,30,1,2,1,1,2,2,2,2,168
"439",100,3543,5,28,3,3,2,1,7,4,4,1,6
"795",15,3744,4,30,3,3,4,1,2,2,2,2,168
"163",57,127,2,28,4,2,3,5,3,7,7,2,5
"1665",201,167,5,20,3,3,3,1,1,4,1,2,6
"1555",55,4032,3,28,4,2,3,5,2,7,7,2,275
"1876",55,4197,2,28,4,2,4,5,1,7,7,2,275
"2198",15,4331,4,30,3,2,1,5,2,7,7,2,168
"765",54,3725,4,27,3,3,4,5,2,2,2,1,32
"672",27,2611,3,25,2,1,4,2,1,7,7,2,34
"146",35,114,2,30,3,2,3,1,1,7,7,3,95
"1528",33,4098,2,26,3,3,3,1,2,7,2,1,86
"1137",27,3906,4,25,4,1,1,1,2,2,2,1,34
"320",55,223,5,28,1,1,3,2,1,1,4,2,275
"2185",15,220,5,30,3,2,3,3,2,4,4,2,168
"1236",26,2903,5,28,3,1,1,1,2,2,7,1,101
"1694",211,3,5,25,3,3,2,1,3,2,2,1,3
"1534",31,4096,1,30,4,2,3,2,1,7,7,1,154
"262",27,178,3,25,2,2,3,5,1,1,2,2,34
"1148",25,3910,3,27,2,1,4,1,1,1,3,1,94
"1771",239,4184,4,19,4,1,4,5,1,7,7,2,2
"1442",21,3936,4,28,1,2,2,1,1,2,5,2,143
"363",31,252,3,30,2,2,3,1,1,2,2,1,154
"2167",264,4016,5,20,4,1,1,3,1,1,1,2,19
"2030",253,3847,4,19,3,2,3,3,2,2,2,1,26
"766",91,3726,5,28,4,2,4,5,1,1,7,2,6
"258",21,83,5,28,3,2,3,5,1,7,5,1,143
"2216",75,4340,4,63,4,2,1,5,1,5,6,1,64
"97",41,78,5,27,1,2,3,2,1,2,2,1,6
"149",50,117,5,26,4,2,3,5,7,1,1,3,102
"1184",150,3751,5,21,4,2,1,1,1,4,2,1,4
"603",25,3640,3,27,2,1,3,2,1,2,2,1,94
"572",50,49,2,26,2,2,3,1,3,2,7,1,102
"451",15,3550,3,30,3,2,3,1,2,1,1,2,168
"1037",143,3861,4,24,3,2,3,3,1,7,7,2,10
"479",50,3569,4,26,3,1,3,5,1,4,2,1,102
"1943",31,4257,1,30,4,1,4,1,1,2,7,3,154
"890",48,3790,5,28,4,2,4,1,3,2,4,2,60
"1449",125,4053,4,23,4,1,2,3,2,2,2,1,65
"374",21,3508,4,28,3,2,3,5,2,2,2,1,143
"86",33,71,2,26,4,2,3,2,1,7,7,2,86
"2151",55,4244,3,28,1,2,1,5,2,7,4,2,275
"474",50,38,4,26,3,2,3,1,7,2,2,1,102
"458",31,3188,5,30,2,2,3,1,1,2,1,1,154
"153",56,107,3,28,4,2,3,5,1,7,7,1,6
"1366",55,4012,4,28,2,2,2,5,1,2,2,2,275
"378",88,3512,5,19,3,2,3,2,2,1,1,2,3
"1020",50,3855,2,26,3,2,4,1,1,7,2,2,102
"353",86,244,5,22,4,2,4,5,1,7,7,2,8
"7",21,15,3,28,3,1,2,5,1,7,5,1,143
"234",26,53,4,28,3,2,2,1,2,2,2,2,101
"1245",21,3874,4,28,2,2,1,1,1,2,1,2,143
"220",50,158,3,26,4,2,3,1,2,2,2,1,102
"2170",264,203,3,20,3,1,3,5,3,2,2,1,19
"2089",15,3950,5,30,3,2,1,2,2,2,2,1,168
"689",54,3687,3,27,2,2,4,1,1,7,7,1,32
"1399",55,4033,5,28,3,2,1,1,2,1,2,2,275
"1493",157,3743,3,27,3,2,3,1,2,2,7,1,34
"1334",15,15,5,30,3,1,1,1,2,2,2,2,168
"1138",28,3905,5,26,3,1,1,1,2,2,2,1,37
"1331",33,3995,4,26,3,2,1,2,1,7,1,2,86
"546",54,47,4,27,2,2,4,5,2,7,4,1,32
"16",30,21,4,29,4,1,3,1,3,4,1,3,2
"1517",125,4087,5,23,3,1,3,2,2,2,2,1,65
"1382",15,3958,3,30,2,1,2,1,1,7,7,2,168
"966",50,3829,3,26,3,2,4,5,1,7,7,2,102
"1141",15,3907,3,30,3,2,1,1,2,6,6,2,168
"56",25,9,4,27,4,1,2,2,1,1,1,1,94
"1270",15,3966,4,30,4,1,1,1,2,2,2,1,168
"1106",26,3889,3,28,4,2,1,1,2,7,7,2,101
"1139",28,3906,5,26,3,1,1,1,2,2,2,1,37
"261",21,173,3,28,2,2,3,2,2,7,7,2,143
"1879",25,4034,4,27,3,2,4,4,1,1,2,1,94
"539",35,3608,4,30,4,1,3,5,1,2,2,1,95
"1054",61,3510,3,28,3,1,4,2,2,7,7,2,83
"1886",244,3689,3,28,4,1,4,4,1,7,4,2,5
"1180",33,2994,5,26,1,2,1,1,2,2,2,2,86
"1364",55,4011,2,28,1,2,2,5,1,7,7,2,275
"394",89,52,5,28,4,2,1,1,3,2,2,1,16
"1038",143,3708,5,24,3,2,3,3,2,7,7,2,10
"80",35,65,3,30,3,1,3,1,1,2,7,1,95
"543",35,3610,4,30,3,2,4,4,1,2,2,1,95
"282",55,79,4,28,4,1,3,5,1,1,4,2,275
"950",61,3731,5,28,3,1,4,4,1,2,2,1,83
"1371",21,3961,4,28,3,1,2,1,1,7,3,1,143
"1190",15,3923,4,30,3,1,1,1,2,2,2,1,168
"1089",24,3877,4,26,4,2,1,1,1,7,7,2,25
"274",91,187,2,28,3,1,3,2,1,7,1,2,6
"142",54,112,3,27,3,2,3,1,1,2,2,1,32
"1420",33,4044,3,26,2,1,2,1,1,7,7,2,86
"1885",202,4231,1,28,2,2,4,3,1,7,7,1,26
"1313",75,2978,5,63,3,2,1,1,1,1,5,1,64
"421",96,3530,5,15,2,1,4,5,1,2,2,3,30
"1168",15,3770,2,30,3,1,1,5,2,7,7,2,168
"967",21,219,3,28,3,2,4,5,2,7,2,1,143
"1527",15,250,5,30,1,2,3,1,2,7,7,2,168
"1099",55,3750,2,28,2,2,1,1,1,7,5,2,275
"119",35,66,5,30,4,2,3,2,1,4,4,1,95
"1688",15,3661,5,30,3,2,2,1,1,7,7,2,168
"1828",25,4203,3,27,3,1,4,5,2,2,2,1,94
"1952",50,4185,4,26,3,2,4,5,2,7,7,2,102
"514",55,3593,4,28,3,2,3,2,2,7,4,2,275
"180",50,132,4,26,3,1,3,2,1,2,3,2,102
"1946",127,4070,4,31,3,2,4,1,5,2,7,2,31
"1384",15,3992,5,30,2,1,2,1,2,2,2,1,168
"1276",35,3968,5,30,3,1,1,1,1,2,2,2,95
"468",55,3559,4,28,2,1,3,5,2,2,2,2,275
"293",73,203,3,27,3,1,3,5,3,2,4,2,2
"2280",31,4375,4,30,3,1,2,1,1,2,2,2,154
"239",27,166,3,25,2,1,3,5,2,7,7,1,34
"423",96,3532,1,15,3,1,3,2,1,5,7,2,30
"1713",26,4159,4,28,3,1,3,2,2,7,7,2,101
"1725",26,4166,4,28,3,1,4,5,2,7,7,2,101
